city_id,city_name,admin_region,country_code,latitude,longitude,existing_timezone,calculated_timezone,assignment_method,confidence,boundary_distance_meters,review_status,dataset_version,reason
153980,as-Samu,Hebron,PS,31.3986445,35.0446883,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
153981,Surif,Hebron,PS,31.6495864,35.0441123,Asia/Hebron,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Hebron
153982,Tarqumiya,Hebron,PS,31.5773644,34.9935743,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
153987,Arrabah,Jenin,PS,32.4033101,35.1853143,Asia/Gaza,Asia/Hebron,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
153988,Burqin,Jenin,PS,32.456169,35.2410883,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
153989,Deir Abu Da'if,Jenin,PS,32.4560951,35.3443223,Asia/Hebron,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Hebron
153990,Jaba,Jenin,PS,32.3250611,35.1995643,Asia/Hebron,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Hebron
153991,Kafr Dan,Jenin,PS,32.4780111,35.2331873,Asia/Gaza,Asia/Hebron,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
153993,Meithalun,Jenin,PS,32.3492441,35.2508843,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
153994,Silat al-Harithiya,Jenin,PS,32.509797,35.2068473,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
153995,Silat ad-Dhahr,Jenin,PS,32.3175321,35.1666323,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
153996,Ya'bad,Jenin,PS,32.446868,35.1466743,Asia/Hebron,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Hebron
153997,al-Yamun,Jenin,PS,32.4867111,35.2129923,Asia/Gaza,Asia/Hebron,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
153999,Jericho,Jericho ,PS,31.859507,35.4439082,Asia/Gaza,Asia/Hebron,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154001,al-Jiftlik,Jericho ,PS,32.1414323,35.4466025,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154002,East Jerusalem,Jerusalem (Quds),PS,31.7965043,35.0105434,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154003,Abu Dis,Jerusalem (Quds),PS,31.7636163,35.2371223,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154004,Ar-Ram,Jerusalem (Quds),PS,31.8492863,35.2128893,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154005,Biddu,Jerusalem (Quds),PS,31.8344582,35.0744173,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154006,Beit 'Anan,Jerusalem (Quds),PS,31.8510993,35.0911193,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154007,Bir Nabala,Jerusalem (Quds),PS,31.8512163,35.1802353,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154008,Hizma,Jerusalem (Quds),PS,31.8364954,35.2426313,Asia/Hebron,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Hebron
154009,Kafr Aqab,Jerusalem (Quds),PS,31.8747227,35.21724,Asia/Hebron,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Hebron
154010,Qatanna,Jerusalem (Quds),PS,31.8269573,35.0896003,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154011,Qalandiya,Jerusalem (Quds),PS,31.8616313,35.1873143,Asia/Hebron,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Hebron
154018,Nablus,Nablus,PS,32.2243755,35.2064793,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154019,Aqraba,Nablus,PS,32.1276202,35.3221353,Asia/Hebron,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Hebron
154020,Asira ash-Shamaliya,Nablus,PS,32.2518691,35.2475713,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154021,Beita,Nablus,PS,32.1413742,35.2657993,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154022,Huwara,Nablus,PS,32.1513472,35.2361993,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154023,Jammain,Nablus,PS,32.1321142,35.1827423,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154024,Qabalan,Nablus,PS,32.1018542,35.2671293,Asia/Hebron,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Hebron
154025,Sebastia,Nablus,PS,32.2782751,35.1780333,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154026,Beit Furik,Nablus,PS,32.1754902,35.3158843,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154031,Azzun,Qalqilya,PS,32.1771352,35.0353573,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154032,Hableh,Qalqilya,PS,32.1638782,34.9576803,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154033,Qalqilya,Qalqilya,PS,32.1960491,34.9609133,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154034,Kafr Thulth,Qalqilya,PS,32.1528332,35.0246903,Asia/Hebron,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Hebron
154037,Al Qarya as Suwaydiya,Rafah,PS,31.3231655,34.2015753,Asia/Gaza,Africa/Cairo,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154038,Rafah,Rafah,PS,31.2968145,34.2228823,Asia/Gaza,Africa/Cairo,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154039,Shokat as-Sufi,Rafah,PS,31.2509125,34.2451672,Asia/Gaza,Africa/Cairo,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154041,Ramallah,Ramallah,PS,31.9074171,35.164682,Asia/Hebron,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Hebron
154042,Beitunia,Ramallah,PS,31.8893153,35.1492133,Asia/Hebron,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Hebron
154043,Rawabi,Ramallah,PS,32.0102157,35.1712941,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154044,Bani Zeid al-Sharqiya,Ramallah,PS,32.0407432,35.1532783,Asia/Gaza,Asia/Hebron,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154045,Beit Liqya,Ramallah,PS,31.8699713,35.0446023,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154046,Bir Zeit,Ramallah,PS,31.9753483,35.1754423,Asia/Hebron,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Hebron
154047,Deir Dibwan,Ramallah,PS,31.9112393,35.2483883,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154048,Deir Jarir,Ramallah,PS,31.9656463,35.2731763,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154049,Kharbatha al-Misbah,Ramallah,PS,31.8853003,35.0514733,Asia/Hebron,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Hebron
154050,al-Mazra'a ash-Sharqiya,Ramallah,PS,32.0032722,35.2555323,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154051,Ni'lin,Ramallah,PS,31.9468773,35.0008613,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154052,Silwad,Ramallah,PS,31.9794242,35.2412653,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154053,Sinjil,Ramallah,PS,32.0336413,35.2433353,Asia/Gaza,Asia/Hebron,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154054,Turmus Ayya,Ramallah,PS,32.0327602,35.2677753,Asia/Hebron,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Hebron
154055,Biddya,Salfit,PS,32.1134002,35.0568653,Asia/Hebron,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Hebron
154056,Bruqin,Salfit,PS,32.0726472,35.0778063,Asia/Hebron,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Hebron
154057,Deir Ballut,Salfit,PS,32.0650672,35.0049493,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154058,Deir Istiya,Salfit,PS,32.1307962,35.1195363,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154059,Farkha,Salfit,PS,32.0687772,35.1302763,Asia/Gaza,Asia/Hebron,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154060,Haris,Salfit,PS,32.1134492,35.1231163,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154061,Iskaka,Salfit,PS,32.1029552,35.2039493,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154062,Kafr ad-Dik,Salfit,PS,32.0686354,35.0605081,Asia/Hebron,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Hebron
154063,Kifl Hares,Salfit,PS,32.1169242,35.1363643,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154064,Marda,Salfit,PS,32.1142512,35.1752513,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154065,Mas-ha,Salfit,PS,32.1072982,35.0303743,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154066,Qarawat Bani Hassan,Salfit,PS,32.1285392,35.0787783,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154067,Qira,Salfit,PS,32.1221342,35.1506323,Asia/Hebron,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Hebron
154068,Rafat,Salfit,PS,32.0787202,35.0246873,Asia/Hebron,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Hebron
154069,Sarta,Salfit,PS,32.1033692,35.0712383,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154070,Yasuf,Salfit,PS,32.1094052,35.2191153,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154071,az-Zawiya,Salfit,PS,32.0947052,35.0186763,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154072,Tubas,Tubas,PS,32.3211201,35.3493533,Asia/Gaza,Asia/Hebron,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154074,Tammun,Tubas,PS,32.2831551,35.3651893,Asia/Gaza,Asia/Hebron,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154075,Anabta,Tulkarm,PS,32.3072871,35.0988783,Asia/Gaza,Asia/Hebron,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154076,Attil,Tulkarm,PS,32.3701031,35.0519383,Asia/Hebron,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Hebron
154077,Bal'a,Tulkarm,PS,32.3325561,35.0893533,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154078,Baqa ash-Sharqiyya,Tulkarm,PS,32.4111751,35.0505933,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154079,Beit Lid,Tulkarm,PS,32.2615821,35.1096803,Asia/Hebron,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Hebron
154080,Qaffin,Tulkarm,PS,32.433412,35.0637003,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154081,Tulkarm,Tulkarm,PS,32.3079648,35.0080289,Asia/Gaza,Asia/Jerusalem,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Gaza
154255,Lesbos,East Attica,GR,39.1710726,25.0409859,Europe/Athens,Etc/GMT-2,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Athens
154256,Samos,East Attica,GR,37.7135674,25.6351504,Europe/Athens,Etc/GMT-2,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Europe/Athens
154311,Adolfo Alsina,Buenos Aires,AR,-37.1605478,-64.2250602,America/Argentina/Buenos_Aires,America/Argentina/Salta,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing America/Argentina/Buenos_Aires
154338,Colón,Buenos Aires,AR,-33.8522587,-61.401244,America/Argentina/Buenos_Aires,America/Argentina/Cordoba,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing America/Argentina/Buenos_Aires
154354,General Arenales,Buenos Aires,AR,-34.2381035,-61.6125825,America/Argentina/Buenos_Aires,America/Argentina/Cordoba,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing America/Argentina/Buenos_Aires
154367,General Villegas,Buenos Aires,AR,-34.8736,-63.4865642,America/Argentina/Buenos_Aires,America/Argentina/Cordoba,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing America/Argentina/Buenos_Aires
154402,Patagones,Buenos Aires,AR,-40.1728844,-64.0956983,America/Argentina/Buenos_Aires,America/Argentina/Salta,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing America/Argentina/Buenos_Aires
154404,Pellegrini,Buenos Aires,AR,-36.2427017,-63.821827,America/Argentina/Buenos_Aires,America/Argentina/Salta,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing America/Argentina/Buenos_Aires
154405,Pergamino,Buenos Aires,AR,-33.855558,-61.2002695,America/Argentina/Buenos_Aires,America/Argentina/Cordoba,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing America/Argentina/Buenos_Aires
154410,Puan,Buenos Aires,AR,-38.0918902,-64.3030799,America/Argentina/Buenos_Aires,America/Argentina/Salta,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing America/Argentina/Buenos_Aires
154415,Rivadavia,Buenos Aires,AR,-35.5778259,-63.6643628,America/Argentina/Buenos_Aires,America/Argentina/Salta,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing America/Argentina/Buenos_Aires
154428,San Nicolás,Buenos Aires,AR,-33.4715508,-60.638866,America/Argentina/Buenos_Aires,America/Argentina/Cordoba,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing America/Argentina/Buenos_Aires
154444,Villarino,Buenos Aires,AR,-39.1425417,-64.0161989,America/Argentina/Buenos_Aires,America/Argentina/Salta,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing America/Argentina/Buenos_Aires
154446,Hoàn Kiếm,Hà Nội,VN,21.0304457,105.8335861,Asia/Ho_Chi_Minh,Asia/Bangkok,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Ho_Chi_Minh
154447,Hoàng Mai,Hà Nội,VN,20.9740471,105.817047,Asia/Ho_Chi_Minh,Asia/Bangkok,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Ho_Chi_Minh
154448,Long Biên,Hà Nội,VN,21.0380317,105.8490984,Asia/Ho_Chi_Minh,Asia/Bangkok,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Ho_Chi_Minh
154449,Nam Từ Liêm,Hà Nội,VN,21.0178909,105.7210868,Asia/Ho_Chi_Minh,Asia/Bangkok,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Ho_Chi_Minh
154450,Tây Hồ,Hà Nội,VN,21.0688219,105.7792043,Asia/Ho_Chi_Minh,Asia/Bangkok,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Ho_Chi_Minh
154451,Thanh Xuân,Hà Nội,VN,20.9948255,105.7969604,Asia/Ho_Chi_Minh,Asia/Bangkok,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Ho_Chi_Minh
154452,Sơn Tây,Hà Nội,VN,21.0968334,105.3938595,Asia/Ho_Chi_Minh,Asia/Bangkok,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Ho_Chi_Minh
154453,Ba Vì,Hà Nội,VN,21.1559059,105.2146361,Asia/Ho_Chi_Minh,Asia/Bangkok,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Ho_Chi_Minh
154454,Chương Mỹ,Hà Nội,VN,20.8786344,105.5731324,Asia/Ho_Chi_Minh,Asia/Bangkok,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Ho_Chi_Minh
154455,Đan Phượng,Hà Nội,VN,21.1207337,105.5991076,Asia/Ho_Chi_Minh,Asia/Bangkok,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Ho_Chi_Minh
154456,Đông Anh,Hà Nội,VN,21.1368331,105.7475324,Asia/Ho_Chi_Minh,Asia/Bangkok,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Ho_Chi_Minh
154457,Gia Lâm,Hà Nội,VN,21.0240579,105.7853473,Asia/Ho_Chi_Minh,Asia/Bangkok,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Ho_Chi_Minh
154458,Hoài Đức,Hà Nội,VN,21.0230026,105.6121945,Asia/Ho_Chi_Minh,Asia/Bangkok,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Ho_Chi_Minh
154459,Mê Linh,Hà Nội,VN,21.1807846,105.6211298,Asia/Ho_Chi_Minh,Asia/Bangkok,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Ho_Chi_Minh
154460,Mỹ Đức,Hà Nội,VN,20.6974544,105.5658285,Asia/Ho_Chi_Minh,Asia/Bangkok,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Ho_Chi_Minh
154461,Phú Xuyên,Hà Nội,VN,20.7290054,105.8149112,Asia/Ho_Chi_Minh,Asia/Bangkok,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Ho_Chi_Minh
154462,Phúc Thọ,Hà Nội,VN,21.109931,105.5005913,Asia/Ho_Chi_Minh,Asia/Bangkok,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Ho_Chi_Minh
154463,Quốc Oai,Hà Nội,VN,20.978456,105.4380093,Asia/Ho_Chi_Minh,Asia/Bangkok,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Ho_Chi_Minh
154464,Sóc Sơn,Hà Nội,VN,21.2813931,105.6661888,Asia/Ho_Chi_Minh,Asia/Bangkok,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Ho_Chi_Minh
154465,Thạch Thất,Hà Nội,VN,21.0240883,105.351025,Asia/Ho_Chi_Minh,Asia/Bangkok,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Ho_Chi_Minh
154466,Thanh Oai,Hà Nội,VN,20.860027,105.7015836,Asia/Ho_Chi_Minh,Asia/Bangkok,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Ho_Chi_Minh
154467,Thanh Trì,Hà Nội,VN,20.9417602,105.7682179,Asia/Ho_Chi_Minh,Asia/Bangkok,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Ho_Chi_Minh
154468,Thường Tín,Hà Nội,VN,20.8322342,105.7919213,Asia/Ho_Chi_Minh,Asia/Bangkok,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Ho_Chi_Minh
154469,Ứng Hòa,Hà Nội,VN,20.7109791,105.6364852,Asia/Ho_Chi_Minh,Asia/Bangkok,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Ho_Chi_Minh
154755,Kalayaan,Palawan,PH,8.9984189,112.5987929,Asia/Manila,Asia/Ho_Chi_Minh,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Asia/Manila
154867,Raivavae,Austral Islands,PF,-23.8694633,-147.7324472,Pacific/Gambier,Pacific/Tahiti,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Pacific/Gambier
154868,Rapa,Austral Islands,PF,-27.6082239,-144.3842777,Pacific/Gambier,Pacific/Tahiti,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Pacific/Gambier
154869,Rimatara,Austral Islands,PF,-22.6438254,-152.8312052,Pacific/Gambier,Pacific/Tahiti,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Pacific/Gambier
154870,Rurutu,Austral Islands,PF,-22.4695869,-151.3911371,Pacific/Gambier,Pacific/Tahiti,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Pacific/Gambier
154871,Tubuai,Austral Islands,PF,-23.3685043,-149.5449648,Pacific/Gambier,Pacific/Tahiti,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Pacific/Gambier
154872,Bora-Bora,Leeward Islands,PF,-16.3916925,-151.9300335,Pacific/Gambier,Pacific/Tahiti,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Pacific/Gambier
154873,Huahine,Leeward Islands,PF,-16.7521233,-151.078895,Pacific/Gambier,Pacific/Tahiti,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Pacific/Gambier
154874,Maupiti,Leeward Islands,PF,-16.3143849,-154.7990863,Pacific/Gambier,Pacific/Tahiti,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Pacific/Gambier
154875,Tahaa,Leeward Islands,PF,-16.6195712,-151.5721539,Pacific/Gambier,Pacific/Tahiti,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Pacific/Gambier
154877,Tumaraa,Leeward Islands,PF,-16.8298533,-151.5338184,Pacific/Gambier,Pacific/Tahiti,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Pacific/Gambier
154878,Uturoa,Leeward Islands,PF,-16.7385829,-151.4954902,Pacific/Gambier,Pacific/Tahiti,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Pacific/Gambier
154881,Nuku-Hiva,Marquesas Islands,PF,-8.4103001,-141.0232711,Pacific/Gambier,Etc/GMT+9,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Pacific/Gambier
154885,Anaa,Tuamotu-Gambier,PF,-17.4119439,-145.6628499,Pacific/Gambier,Pacific/Tahiti,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Pacific/Gambier
154886,Arutua,Tuamotu-Gambier,PF,-15.3120334,-146.9126285,Pacific/Gambier,Pacific/Tahiti,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Pacific/Gambier
154887,Fakarava,Tuamotu-Gambier,PF,-16.2984516,-145.9221889,Pacific/Gambier,Pacific/Tahiti,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Pacific/Gambier
154888,Fangatau,Tuamotu-Gambier,PF,-15.8209788,-140.908106,Pacific/Gambier,Pacific/Tahiti,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Pacific/Gambier
154890,Hao,Tuamotu-Gambier,PF,-18.7453293,-145.3338385,Pacific/Gambier,Etc/GMT+10,coordinate_polygon,high,,not_required,tzfpy-2026c,polygon lookup differs from existing Pacific/Gambier
